chave,valor
m07a_ex74_serob_tenure,0.00348397703955
m07a_ex74_trob_tenure,4.61365807956
m07a_ex74_serob_female,0.0368678426903
m07a_ex74_trob_female,-7.8965909705
m07a_ex74_serob_married,0.0417019435906
m07a_ex74_trob_married,1.35363953764
m07a_ex74_prob_married,0.17644060489
m07a_ex74e2_r2adj,0.452534612963
m07a_ex74e2_b_tenursq,-0.000533142477205
m07a_ex74e2_p_tenursq,0.0215306197962
m07a_ex74e2_b_married,0.212675680432
m07a_ex74e2_p_married,0.000137270079076
m07a_ex74e2_b_fem,-0.110350211862
m07a_ex74e2_b_int,-0.300593072827
m07a_ex74e2_p_int,3.30208509911e-05
m07a_ex74e2_reset_F,6.22179078013
m07a_ex74e2_reset_p,0.00213815134894
m07a_ex74e2_Fvs1,11.8624682233
m07a_ex74e2_pFvs1,9.18134778848e-06
m07a_ex74e2_casar_mulher,-0.0879173923948
m07a_ex74e2_casar_mulher_p,0.0936636783061
m07a_ex74e2_tenure_max,27.2793128744
